t,g,f,prop
348,0.9448472863107009,15,0.0008789277081960009
348,0.9448472863107009,16,0.0
348,0.9448472863107009,17,0.00043946385409800046
348,0.9448472863107009,18,0.0006591957811470006
348,0.9448472863107009,19,0.0
348,0.9448472863107009,20,0.0
348,0.9448472863107009,21,0.0
348,0.9448472863107009,22,0.0
348,0.9448472863107009,23,0.0
348,0.9448472863107009,24,0.0
348,0.9448472863107009,25,0.0
348,0.9448472863107009,26,0.0
348,0.9448472863107009,27,0.0
348,0.9448472863107009,28,0.0
348,0.9448472863107009,29,0.0
348,0.9448472863107009,30,0.0
348,0.9448472863107009,31,0.00021973192704900023
348,0.9448472863107009,32,0.0
348,0.9448472863107009,33,0.00021973192704900023
348,0.9448472863107009,34,0.0
348,0.9448472863107009,35,0.0
348,0.9448472863107009,36,0.00021973192704900023
349,0.971874313337728,0,0.6161283234453966
349,0.971874313337728,1,0.18018018018018017
349,0.971874313337728,2,0.08525598769501208
349,0.971874313337728,3,0.047022632388486044
349,0.971874313337728,4,0.022192924631949024
349,0.971874313337728,5,0.014062843331136015
349,0.971874313337728,6,0.00988793671720501
349,0.971874313337728,7,0.0068116897385190065
349,0.971874313337728,8,0.004394638540980004
349,0.971874313337728,9,0.0035157108327840037
349,0.971874313337728,10,0.0015381234893430016
349,0.971874313337728,11,0.0026367831245880024
349,0.971874313337728,12,0.0015381234893430016
349,0.971874313337728,13,0.0013183915622940012
349,0.971874313337728,14,0.0006591957811470006
349,0.971874313337728,15,0.001098659635245001
349,0.971874313337728,16,0.0
349,0.971874313337728,17,0.00043946385409800046
349,0.971874313337728,18,0.00043946385409800046
349,0.971874313337728,19,0.00021973192704900023
349,0.971874313337728,20,0.0
349,0.971874313337728,21,0.0
349,0.971874313337728,22,0.0
349,0.971874313337728,23,0.0
349,0.971874313337728,24,0.0
349,0.971874313337728,25,0.0
349,0.971874313337728,26,0.0
349,0.971874313337728,27,0.0
349,0.971874313337728,28,0.0
349,0.971874313337728,29,0.0
349,0.971874313337728,30,0.0
349,0.971874313337728,31,0.00021973192704900023
349,0.971874313337728,32,0.0
349,0.971874313337728,33,0.00021973192704900023
349,0.971874313337728,34,0.0
349,0.971874313337728,35,0.0
349,0.971874313337728,36,0.00021973192704900023
350,0.979125466930345,0,0.6143704680290046
350,0.979125466930345,1,0.18018018018018017
350,0.979125466930345,2,0.08613491540320808
350,0.979125466930345,3,0.047462096242584045
350,0.979125466930345,4,0.022192924631949024
350,0.979125466930345,5,0.013843111404087014
350,0.979125466930345,6,0.01032740057130301
350,0.979125466930345,7,0.0068116897385190065
350,0.979125466930345,8,0.004174906613931004
350,0.979125466930345,9,0.003955174686882004
350,0.979125466930345,10,0.0013183915622940012
350,0.979125466930345,11,0.0026367831245880024
350,0.979125466930345,12,0.0017578554163920018
350,0.979125466930345,13,0.0013183915622940012
350,0.979125466930345,14,0.0006591957811470006
350,0.979125466930345,15,0.001098659635245001
350,0.979125466930345,16,0.0
350,0.979125466930345,17,0.00043946385409800046
350,0.979125466930345,18,0.00043946385409800046
350,0.979125466930345,19,0.00021973192704900023
350,0.979125466930345,20,0.0
350,0.979125466930345,21,0.0
350,0.979125466930345,22,0.0
350,0.979125466930345,23,0.0
350,0.979125466930345,24,0.0
350,0.979125466930345,25,0.0
350,0.979125466930345,26,0.0
350,0.979125466930345,27,0.0
350,0.979125466930345,28,0.0
350,0.979125466930345,29,0.0
350,0.979125466930345,30,0.0
350,0.979125466930345,31,0.00021973192704900023
350,0.979125466930345,32,0.0
350,0.979125466930345,33,0.00021973192704900023
350,0.979125466930345,34,0.0
350,0.979125466930345,35,0.0
350,0.979125466930345,36,0.00021973192704900023
351,0.979564930784443,0,0.6143704680290046
351,0.979564930784443,1,0.18018018018018017
351,0.979564930784443,2,0.08613491540320808
351,0.979564930784443,3,0.047242364315535045
351,0.979564930784443,4,0.02241265655899802
351,0.979564930784443,5,0.013843111404087014
351,0.979564930784443,6,0.01010766864425401
351,0.979564930784443,7,0.007031421665568007
351,0.979564930784443,8,0.004174906613931004
351,0.979564930784443,9,0.003955174686882004
351,0.979564930784443,10,0.0013183915622940012
351,0.979564930784443,11,0.0026367831245880024
351,0.979564930784443,12,0.0017578554163920018
351,0.979564930784443,13,0.0013183915622940012
351,0.979564930784443,14,0.0006591957811470006
351,0.979564930784443,15,0.001098659635245001
351,0.979564930784443,16,0.0
351,0.979564930784443,17,0.00043946385409800046
351,0.979564930784443,18,0.00043946385409800046
351,0.979564930784443,19,0.00021973192704900023
351,0.979564930784443,20,0.0
351,0.979564930784443,21,0.0
351,0.979564930784443,22,0.0
351,0.979564930784443,23,0.0
351,0.979564930784443,24,0.0
351,0.979564930784443,25,0.0
351,0.979564930784443,26,0.0
351,0.979564930784443,27,0.0
351,0.979564930784443,28,0.0
351,0.979564930784443,29,0.0
351,0.979564930784443,30,0.0
351,0.979564930784443,31,0.00021973192704900023
351,0.979564930784443,32,0.0
351,0.979564930784443,33,0.00021973192704900023
351,0.979564930784443,34,0.0
351,0.979564930784443,35,0.0
351,0.979564930784443,36,0.00021973192704900023
352,0.989233135574599,0,0.6110744891232696
352,0.989233135574599,1,0.18083937596132718
352,0.989233135574599,2,0.08767303889255108
352,0.989233135574599,3,0.047681828169633046
352,0.989233135574599,4,0.02241265655899802
352,0.989233135574599,5,0.013623379477038013
352,0.989233135574599,6,0.01076686442540101
352,0.989233135574599,7,0.007031421665568007
352,0.989233135574599,8,0.004394638540980004
352,0.989233135574599,9,0.003955174686882004
352,0.989233135574599,10,0.0013183915622940012
352,0.989233135574599,11,0.0026367831245880024
352,0.989233135574599,12,0.0017578554163920018
352,0.989233135574599,13,0.0013183915622940012
352,0.989233135574599,14,0.0006591957811470006
352,0.989233135574599,15,0.001098659635245001
352,0.989233135574599,16,0.0
352,0.989233135574599,17,0.00043946385409800046
352,0.989233135574599,18,0.00043946385409800046
352,0.989233135574599,19,0.00021973192704900023
352,0.989233135574599,20,0.0
352,0.989233135574599,21,0.0
352,0.989233135574599,22,0.0
352,0.989233135574599,23,0.0
352,0.989233135574599,24,0.0
352,0.989233135574599,25,0.0
352,0.989233135574599,26,0.0
352,0.989233135574599,27,0.0
352,0.989233135574599,28,0.0
352,0.989233135574599,29,0.0
352,0.989233135574599,30,0.0
352,0.989233135574599,31,0.00021973192704900023
352,0.989233135574599,32,0.0
352,0.989233135574599,33,0.00021973192704900023
352,0.989233135574599,34,0.0
352,0.989233135574599,35,0.0
352,0.989233135574599,36,0.00021973192704900023
353,0.993188310261481,0,0.6101955614150736
353,0.993188310261481,1,0.18083937596132718
353,0.993188310261481,2,0.08701384311140409
353,0.993188310261481,3,0.04900021973192705
353,0.993188310261481,4,0.02241265655899802
353,0.993188310261481,5,0.013623379477038013
353,0.993188310261481,6,0.010986596352450011
353,0.993188310261481,7,0.007031421665568007
353,0.993188310261481,8,0.004394638540980004
353,0.993188310261481,9,0.003955174686882004
353,0.993188310261481,10,0.0013183915622940012
353,0.993188310261481,11,0.0026367831245880024
353,0.993188310261481,12,0.0017578554163920018
353,0.993188310261481,13,0.0013183915622940012
353,0.993188310261481,14,0.0006591957811470006
353,0.993188310261481,15,0.001098659635245001
353,0.993188310261481,16,0.0
353,0.993188310261481,17,0.00043946385409800046
353,0.993188310261481,18,0.00043946385409800046
353,0.993188310261481,19,0.00021973192704900023
353,0.993188310261481,20,0.0
353,0.993188310261481,21,0.0
353,0.993188310261481,22,0.0
353,0.993188310261481,23,0.0
353,0.993188310261481,24,0.0
353,0.993188310261481,25,0.0
353,0.993188310261481,26,0.0
353,0.993188310261481,27,0.0
353,0.993188310261481,28,0.0
353,0.993188310261481,29,0.0
353,0.993188310261481,30,0.0
353,0.993188310261481,31,0.00021973192704900023
353,0.993188310261481,32,0.0
353,0.993188310261481,33,0.00021973192704900023
353,0.993188310261481,34,0.0
353,0.993188310261481,35,0.0
353,0.993188310261481,36,0.00021973192704900023
354,1.001757855416392,0,0.6084377059986816
354,1.001757855416392,1,0.1806196440342782
354,1.001757855416392,2,0.08745330696550209
354,1.001757855416392,3,0.04987914744012305
354,1.001757855416392,4,0.022192924631949024
354,1.001757855416392,5,0.014502307185234015
354,1.001757855416392,6,0.01032740057130301
354,1.001757855416392,7,0.007251153592617007
354,1.001757855416392,8,0.004614370468029005
354,1.001757855416392,9,0.003955174686882004
354,1.001757855416392,10,0.0013183915622940012
354,1.001757855416392,11,0.002856515051637003
354,1.001757855416392,12,0.0017578554163920018
354,1.001757855416392,13,0.0013183915622940012
354,1.001757855416392,14,0.0006591957811470006
354,1.001757855416392,15,0.001098659635245001
354,1.001757855416392,16,0.0
354,1.001757855416392,17,0.00043946385409800046
354,1.001757855416392,18,0.00043946385409800046
354,1.001757855416392,19,0.00021973192704900023
354,1.001757855416392,20,0.0
354,1.001757855416392,21,0.0
354,1.001757855416392,22,0.0
354,1.001757855416392,23,0.0
354,1.001757855416392,24,0.0
354,1.001757855416392,25,0.0
354,1.001757855416392,26,0.0
354,1.001757855416392,27,0.0
354,1.001757855416392,28,0.0
354,1.001757855416392,29,0.0
354,1.001757855416392,30,0.0
354,1.001757855416392,31,0.00021973192704900023
354,1.001757855416392,32,0.0
354,1.001757855416392,33,0.00021973192704900023
354,1.001757855416392,34,0.0
354,1.001757855416392,35,0.0
354,1.001757855416392,36,0.00021973192704900023
355,1.003295978905735,0,0.6084377059986816
355,1.003295978905735,1,0.1806196440342782
355,1.003295978905735,2,0.08723357503845308
355,1.003295978905735,3,0.04987914744012305
355,1.003295978905735,4,0.02241265655899802
355,1.003295978905735,5,0.014502307185234015
355,1.003295978905735,6,0.01032740057130301
355,1.003295978905735,7,0.007031421665568007
355,1.003295978905735,8,0.004834102395078005
355,1.003295978905735,9,0.0037354427598330037
355,1.003295978905735,10,0.0015381234893430016
355,1.003295978905735,11,0.002856515051637003
355,1.003295978905735,12,0.0015381234893430016
355,1.003295978905735,13,0.0015381234893430016
355,1.003295978905735,14,0.00043946385409800046
355,1.003295978905735,15,0.0013183915622940012
355,1.003295978905735,16,0.0
355,1.003295978905735,17,0.00043946385409800046
355,1.003295978905735,18,0.00043946385409800046
355,1.003295978905735,19,0.00021973192704900023
355,1.003295978905735,20,0.0
355,1.003295978905735,21,0.0
355,1.003295978905735,22,0.0
355,1.003295978905735,23,0.0
355,1.003295978905735,24,0.0
355,1.003295978905735,25,0.0
355,1.003295978905735,26,0.0
355,1.003295978905735,27,0.0
355,1.003295978905735,28,0.0
355,1.003295978905735,29,0.0
355,1.003295978905735,30,0.0
355,1.003295978905735,31,0.00021973192704900023
355,1.003295978905735,32,0.0
355,1.003295978905735,33,0.0
355,1.003295978905735,34,0.00021973192704900023
355,1.003295978905735,35,0.0
355,1.003295978905735,36,0.00021973192704900023
356,1.011645792133597,0,0.6071193144363876
356,1.011645792133597,1,0.17974071632608218
356,1.011645792133597,2,0.08855196660074709
356,1.011645792133597,3,0.04921995165897605
356,1.011645792133597,4,0.023071852340145024
356,1.011645792133597,5,0.014941771039332015
356,1.011645792133597,6,0.01076686442540101
356,1.011645792133597,7,0.0068116897385190065
356,1.011645792133597,8,0.004834102395078005
356,1.011645792133597,9,0.003955174686882004
356,1.011645792133597,10,0.0015381234893430016
356,1.011645792133597,11,0.0026367831245880024
356,1.011645792133597,12,0.0017578554163920018
356,1.011645792133597,13,0.0015381234893430016
356,1.011645792133597,14,0.00043946385409800046
356,1.011645792133597,15,0.0008789277081960009
356,1.011645792133597,16,0.00043946385409800046
356,1.011645792133597,17,0.00043946385409800046
356,1.011645792133597,18,0.00043946385409800046
356,1.011645792133597,19,0.00021973192704900023
356,1.011645792133597,20,0.0
356,1.011645792133597,21,0.0
356,1.011645792133597,22,0.0
356,1.011645792133597,23,0.0
356,1.011645792133597,24,0.0
356,1.011645792133597,25,0.0
356,1.011645792133597,26,0.0
356,1.011645792133597,27,0.0
356,1.011645792133597,28,0.0
356,1.011645792133597,29,0.0
356,1.011645792133597,30,0.0
356,1.011645792133597,31,0.00021973192704900023
356,1.011645792133597,32,0.0
356,1.011645792133597,33,0.0
356,1.011645792133597,34,0.00021973192704900023
356,1.011645792133597,35,0.0
356,1.011645792133597,36,0.00021973192704900023
357,1.011645792133597,0,0.6071193144363876
357,1.011645792133597,1,0.17974071632608218
357,1.011645792133597,2,0.08855196660074709
357,1.011645792133597,3,0.04921995165897605
357,1.011645792133597,4,0.023071852340145024
357,1.011645792133597,5,0.014941771039332015
357,1.011645792133597,6,0.01076686442540101
357,1.011645792133597,7,0.0068116897385190065
357,1.011645792133597,8,0.004834102395078005
357,1.011645792133597,9,0.003955174686882004
357,1.011645792133597,10,0.0015381234893430016
357,1.011645792133597,11,0.0026367831245880024
357,1.011645792133597,12,0.0017578554163920018
357,1.011645792133597,13,0.0015381234893430016
357,1.011645792133597,14,0.00043946385409800046
357,1.011645792133597,15,0.0008789277081960009
357,1.011645792133597,16,0.00043946385409800046
357,1.011645792133597,17,0.00043946385409800046
357,1.011645792133597,18,0.00043946385409800046
357,1.011645792133597,19,0.00021973192704900023
357,1.011645792133597,20,0.0
357,1.011645792133597,21,0.0
357,1.011645792133597,22,0.0
357,1.011645792133597,23,0.0
357,1.011645792133597,24,0.0
357,1.011645792133597,25,0.0
357,1.011645792133597,26,0.0
357,1.011645792133597,27,0.0
357,1.011645792133597,28,0.0
357,1.011645792133597,29,0.0
357,1.011645792133597,30,0.0
357,1.011645792133597,31,0.00021973192704900023
357,1.011645792133597,32,0.0
357,1.011645792133597,33,0.0
357,1.011645792133597,34,0.00021973192704900023
357,1.011645792133597,35,0.0
357,1.011645792133597,36,0.00021973192704900023
358,1.016040430674577,0,0.6068995825093386
358,1.016040430674577,1,0.17930125247198417
358,1.016040430674577,2,0.08899143045484509
358,1.016040430674577,3,0.049439683586025046
358,1.016040430674577,4,0.02241265655899802
358,1.016040430674577,5,0.015381234893430015
358,1.016040430674577,6,0.01010766864425401
358,1.016040430674577,7,0.007470885519666007
358,1.016040430674577,8,0.004834102395078005
358,1.016040430674577,9,0.0035157108327840037
358,1.016040430674577,10,0.002197319270490002
358,1.016040430674577,11,0.0024170511975390024
358,1.016040430674577,12,0.0017578554163920018
358,1.016040430674577,13,0.0017578554163920018
358,1.016040430674577,14,0.00043946385409800046
358,1.016040430674577,15,0.0008789277081960009
358,1.016040430674577,16,0.00043946385409800046
358,1.016040430674577,17,0.00043946385409800046
358,1.016040430674577,18,0.00043946385409800046
358,1.016040430674577,19,0.00021973192704900023
358,1.016040430674577,20,0.0
358,1.016040430674577,21,0.0
358,1.016040430674577,22,0.0
358,1.016040430674577,23,0.0
358,1.016040430674577,24,0.0
358,1.016040430674577,25,0.0
358,1.016040430674577,26,0.0
358,1.016040430674577,27,0.0
358,1.016040430674577,28,0.0
358,1.016040430674577,29,0.0
358,1.016040430674577,30,0.0
358,1.016040430674577,31,0.00021973192704900023
358,1.016040430674577,32,0.0
358,1.016040430674577,33,0.0
358,1.016040430674577,34,0.00021973192704900023
358,1.016040430674577,35,0.0
358,1.016040430674577,36,0.00021973192704900023
359,1.023731048121292,0,0.6060206548011426
359,1.023731048121292,1,0.17886178861788618
359,1.023731048121292,2,0.08921116238189408
359,1.023731048121292,3,0.04987914744012305
359,1.023731048121292,4,0.022852120413096023
359,1.023731048121292,5,0.014941771039332015
359,1.023731048121292,6,0.01010766864425401
359,1.023731048121292,7,0.007910349373764008
359,1.023731048121292,8,0.004394638540980004
359,1.023731048121292,9,0.0037354427598330037
359,1.023731048121292,10,0.0026367831245880024
359,1.023731048121292,11,0.0024170511975390024
359,1.023731048121292,12,0.0017578554163920018
359,1.023731048121292,13,0.0013183915622940012
359,1.023731048121292,14,0.0008789277081960009
359,1.023731048121292,15,0.0006591957811470006
359,1.023731048121292,16,0.00043946385409800046
359,1.023731048121292,17,0.0006591957811470006
359,1.023731048121292,18,0.00043946385409800046
359,1.023731048121292,19,0.00021973192704900023
359,1.023731048121292,20,0.0
359,1.023731048121292,21,0.0
359,1.023731048121292,22,0.0
359,1.023731048121292,23,0.0
359,1.023731048121292,24,0.0
359,1.023731048121292,25,0.0
359,1.023731048121292,26,0.0
359,1.023731048121292,27,0.0
359,1.023731048121292,28,0.0
359,1.023731048121292,29,0.0
359,1.023731048121292,30,0.0
359,1.023731048121292,31,0.00021973192704900023
359,1.023731048121292,32,0.0
359,1.023731048121292,33,0.0
359,1.023731048121292,34,0.00021973192704900023
359,1.023731048121292,35,0.0
359,1.023731048121292,36,0.00021973192704900023
360,1.037134695671281,0,0.6018457481872116
360,1.037134695671281,1,0.18018018018018017
360,1.037134695671281,2,0.08965062623599208
360,1.037134695671281,3,0.05119753900241705
360,1.037134695671281,4,0.023071852340145024
360,1.037134695671281,5,0.015161502966381015
360,1.037134695671281,6,0.01010766864425401
360,1.037134695671281,7,0.008349813227862008
360,1.037134695671281,8,0.004614370468029005
360,1.037134695671281,9,0.0037354427598330037
360,1.037134695671281,10,0.0026367831245880024
360,1.037134695671281,11,0.0024170511975390024
360,1.037134695671281,12,0.0017578554163920018
360,1.037134695671281,13,0.0013183915622940012
360,1.037134695671281,14,0.0008789277081960009
360,1.037134695671281,15,0.0006591957811470006
360,1.037134695671281,16,0.00021973192704900023
360,1.037134695671281,17,0.0006591957811470006
360,1.037134695671281,18,0.0006591957811470006
360,1.037134695671281,19,0.00021973192704900023
360,1.037134695671281,20,0.0
360,1.037134695671281,21,0.0
360,1.037134695671281,22,0.0
360,1.037134695671281,23,0.0
360,1.037134695671281,24,0.0
360,1.037134695671281,25,0.0
360,1.037134695671281,26,0.0
360,1.037134695671281,27,0.0
360,1.037134695671281,28,0.0
360,1.037134695671281,29,0.0
360,1.037134695671281,30,0.0
360,1.037134695671281,31,0.00021973192704900023
360,1.037134695671281,32,0.0
360,1.037134695671281,33,0.0
360,1.037134695671281,34,0.00021973192704900023
360,1.037134695671281,35,0.0
360,1.037134695671281,36,0.00021973192704900023
361,1.037134695671281,0,0.6018457481872116
361,1.037134695671281,1,0.18018018018018017
361,1.037134695671281,2,0.08965062623599208
361,1.037134695671281,3,0.05119753900241705
361,1.037134695671281,4,0.023071852340145024
361,1.037134695671281,5,0.015161502966381015
361,1.037134695671281,6,0.01010766864425401
361,1.037134695671281,7,0.008349813227862008
361,1.037134695671281,8,0.004614370468029005
361,1.037134695671281,9,0.0037354427598330037
361,1.037134695671281,10,0.0026367831245880024
361,1.037134695671281,11,0.0024170511975390024
361,1.037134695671281,12,0.0017578554163920018
361,1.037134695671281,13,0.0013183915622940012
361,1.037134695671281,14,0.0008789277081960009
361,1.037134695671281,15,0.0006591957811470006
361,1.037134695671281,16,0.00021973192704900023
361,1.037134695671281,17,0.0006591957811470006
361,1.037134695671281,18,0.0006591957811470006
361,1.037134695671281,19,0.00021973192704900023
361,1.037134695671281,20,0.0
361,1.037134695671281,21,0.0
361,1.037134695671281,22,0.0
361,1.037134695671281,23,0.0
361,1.037134695671281,24,0.0
361,1.037134695671281,25,0.0
361,1.037134695671281,26,0.0
361,1.037134695671281,27,0.0
361,1.037134695671281,28,0.0
361,1.037134695671281,29,0.0
361,1.037134695671281,30,0.0
361,1.037134695671281,31,0.00021973192704900023
361,1.037134695671281,32,0.0
361,1.037134695671281,33,0.0
361,1.037134695671281,34,0.00021973192704900023
361,1.037134695671281,35,0.0
361,1.037134695671281,36,0.00021973192704900023
362,1.040870138431114,0,0.6014062843331136
362,1.040870138431114,1,0.1803999121072292
362,1.040870138431114,2,0.0887716985277961
362,1.040870138431114,3,0.05229619863766205
362,1.040870138431114,4,0.022852120413096023
362,1.040870138431114,5,0.015161502966381015
362,1.040870138431114,6,0.01032740057130301
362,1.040870138431114,7,0.008130081300813009
362,1.040870138431114,8,0.004614370468029005
362,1.040870138431114,9,0.0035157108327840037
362,1.040870138431114,10,0.0030762469786860033
362,1.040870138431114,11,0.0024170511975390024
362,1.040870138431114,12,0.0015381234893430016
362,1.040870138431114,13,0.0015381234893430016
362,1.040870138431114,14,0.0008789277081960009
362,1.040870138431114,15,0.0006591957811470006
362,1.040870138431114,16,0.00021973192704900023
362,1.040870138431114,17,0.00043946385409800046
362,1.040870138431114,18,0.0008789277081960009
362,1.040870138431114,19,0.00021973192704900023
362,1.040870138431114,20,0.0
362,1.040870138431114,21,0.0
362,1.040870138431114,22,0.0
362,1.040870138431114,23,0.0
362,1.040870138431114,24,0.0
362,1.040870138431114,25,0.0
362,1.040870138431114,26,0.0
362,1.040870138431114,27,0.0
362,1.040870138431114,28,0.0
362,1.040870138431114,29,0.0
362,1.040870138431114,30,0.0
362,1.040870138431114,31,0.00021973192704900023
362,1.040870138431114,32,0.0
362,1.040870138431114,33,0.0
362,1.040870138431114,34,0.0
362,1.040870138431114,35,0.00021973192704900023
362,1.040870138431114,36,0.00021973192704900023
363,1.046363436607339,0,0.6005273566249176
363,1.046363436607339,1,0.1806196440342782
363,1.046363436607339,2,0.08833223467369809
363,1.046363436607339,3,0.05273566249176005
363,1.046363436607339,4,0.023071852340145024
363,1.046363436607339,5,0.015161502966381015
363,1.046363436607339,6,0.01054713249835201
363,1.046363436607339,7,0.008349813227862008
363,1.046363436607339,8,0.004174906613931004
363,1.046363436607339,9,0.003955174686882004
363,1.046363436607339,10,0.0030762469786860033
363,1.046363436607339,11,0.0024170511975390024
363,1.046363436607339,12,0.0015381234893430016
363,1.046363436607339,13,0.0013183915622940012
363,1.046363436607339,14,0.0008789277081960009
363,1.046363436607339,15,0.0008789277081960009
363,1.046363436607339,16,0.00021973192704900023
363,1.046363436607339,17,0.00043946385409800046
363,1.046363436607339,18,0.0008789277081960009
363,1.046363436607339,19,0.0
363,1.046363436607339,20,0.00021973192704900023
363,1.046363436607339,21,0.0
363,1.046363436607339,22,0.0
363,1.046363436607339,23,0.0
363,1.046363436607339,24,0.0
363,1.046363436607339,25,0.0
363,1.046363436607339,26,0.0
363,1.046363436607339,27,0.0
363,1.046363436607339,28,0.0
363,1.046363436607339,29,0.0
363,1.046363436607339,30,0.0
363,1.046363436607339,31,0.00021973192704900023
363,1.046363436607339,32,0.0
363,1.046363436607339,33,0.0
363,1.046363436607339,34,0.0
363,1.046363436607339,35,0.00021973192704900023
363,1.046363436607339,36,0.00021973192704900023
364,1.0588881564491321,0,0.5974511096462316
364,1.0588881564491321,1,0.1814985717424742
364,1.0588881564491321,2,0.08789277081960009
364,1.0588881564491321,3,0.05405405405405406
364,1.0588881564491321,4,0.023291584267194024
364,1.0588881564491321,5,0.016040430674577017
364,1.0588881564491321,6,0.01010766864425401
364,1.0588881564491321,7,0.008569545154911009
364,1.0588881564491321,8,0.004174906613931004
364,1.0588881564491321,9,0.004394638540980004
364,1.0588881564491321,10,0.0030762469786860033
364,1.0588881564491321,11,0.002197319270490002
364,1.0588881564491321,12,0.0017578554163920018
364,1.0588881564491321,13,0.0013183915622940012
364,1.0588881564491321,14,0.0008789277081960009
364,1.0588881564491321,15,0.0008789277081960009
364,1.0588881564491321,16,0.00021973192704900023
364,1.0588881564491321,17,0.00043946385409800046
364,1.0588881564491321,18,0.0006591957811470006
364,1.0588881564491321,19,0.00021973192704900023
364,1.0588881564491321,20,0.00021973192704900023
364,1.0588881564491321,21,0.0
364,1.0588881564491321,22,0.0
364,1.0588881564491321,23,0.0
364,1.0588881564491321,24,0.0
364,1.0588881564491321,25,0.0
364,1.0588881564491321,26,0.0
364,1.0588881564491321,27,0.0
364,1.0588881564491321,28,0.0
364,1.0588881564491321,29,0.0
364,1.0588881564491321,30,0.0
364,1.0588881564491321,31,0.00021973192704900023
364,1.0588881564491321,32,0.0
364,1.0588881564491321,33,0.0
364,1.0588881564491321,34,0.0
364,1.0588881564491321,35,0.00021973192704900023
364,1.0588881564491321,36,0.00021973192704900023
365,1.0613052076466711,0,0.5967919138650846
365,1.0613052076466711,1,0.18171830366952318
365,1.0613052076466711,2,0.08833223467369809
365,1.0613052076466711,3,0.05405405405405406
365,1.0613052076466711,4,0.023071852340145024
365,1.0613052076466711,5,0.016040430674577017
365,1.0613052076466711,6,0.01032740057130301
365,1.0613052076466711,7,0.008569545154911009
365,1.0613052076466711,8,0.004174906613931004
365,1.0613052076466711,9,0.004394638540980004
365,1.0613052076466711,10,0.0030762469786860033
365,1.0613052076466711,11,0.002197319270490002
365,1.0613052076466711,12,0.0017578554163920018
365,1.0613052076466711,13,0.0013183915622940012
365,1.0613052076466711,14,0.0008789277081960009
365,1.0613052076466711,15,0.0006591957811470006
365,1.0613052076466711,16,0.00043946385409800046
365,1.0613052076466711,17,0.00021973192704900023
365,1.0613052076466711,18,0.0008789277081960009
365,1.0613052076466711,19,0.00021973192704900023
365,1.0613052076466711,20,0.0
365,1.0613052076466711,21,0.00021973192704900023
365,1.0613052076466711,22,0.0
365,1.0613052076466711,23,0.0
365,1.0613052076466711,24,0.0
365,1.0613052076466711,25,0.0
365,1.0613052076466711,26,0.0
365,1.0613052076466711,27,0.0
365,1.0613052076466711,28,0.0
365,1.0613052076466711,29,0.0
365,1.0613052076466711,30,0.0
365,1.0613052076466711,31,0.0
365,1.0613052076466711,32,0.00021973192704900023
365,1.0613052076466711,33,0.0
365,1.0613052076466711,34,0.0
365,1.0613052076466711,35,0.00021973192704900023
365,1.0613052076466711,36,0.00021973192704900023
366,1.0613052076466711,0,0.5967919138650846
366,1.0613052076466711,1,0.18171830366952318
366,1.0613052076466711,2,0.08833223467369809
366,1.0613052076466711,3,0.05405405405405406
366,1.0613052076466711,4,0.023071852340145024
366,1.0613052076466711,5,0.016040430674577017
366,1.0613052076466711,6,0.01032740057130301
366,1.0613052076466711,7,0.008569545154911009
366,1.0613052076466711,8,0.004174906613931004
366,1.0613052076466711,9,0.004394638540980004
366,1.0613052076466711,10,0.0030762469786860033
366,1.0613052076466711,11,0.002197319270490002
366,1.0613052076466711,12,0.0017578554163920018
366,1.0613052076466711,13,0.0013183915622940012
366,1.0613052076466711,14,0.0008789277081960009
366,1.0613052076466711,15,0.0006591957811470006
366,1.0613052076466711,16,0.00043946385409800046
366,1.0613052076466711,17,0.00021973192704900023
366,1.0613052076466711,18,0.0008789277081960009
366,1.0613052076466711,19,0.00021973192704900023
366,1.0613052076466711,20,0.0
366,1.0613052076466711,21,0.00021973192704900023
366,1.0613052076466711,22,0.0
366,1.0613052076466711,23,0.0
366,1.0613052076466711,24,0.0
366,1.0613052076466711,25,0.0
366,1.0613052076466711,26,0.0
366,1.0613052076466711,27,0.0
366,1.0613052076466711,28,0.0
366,1.0613052076466711,29,0.0
366,1.0613052076466711,30,0.0
366,1.0613052076466711,31,0.0
366,1.0613052076466711,32,0.00021973192704900023
366,1.0613052076466711,33,0.0
366,1.0613052076466711,34,0.0
366,1.0613052076466711,35,0.00021973192704900023
366,1.0613052076466711,36,0.00021973192704900023
367,1.062623599208965,0,0.5965721819380356
367,1.062623599208965,1,0.18171830366952318
367,1.062623599208965,2,0.08855196660074709
367,1.062623599208965,3,0.05405405405405406
367,1.062623599208965,4,0.022852120413096023
367,1.062623599208965,5,0.016040430674577017
367,1.062623599208965,6,0.01032740057130301
367,1.062623599208965,7,0.008789277081960008
367,1.062623599208965,8,0.004174906613931004
367,1.062623599208965,9,0.004394638540980004
367,1.062623599208965,10,0.0030762469786860033
367,1.062623599208965,11,0.002197319270490002
367,1.062623599208965,12,0.0017578554163920018
367,1.062623599208965,13,0.001098659635245001
367,1.062623599208965,14,0.001098659635245001
367,1.062623599208965,15,0.0006591957811470006
367,1.062623599208965,16,0.00043946385409800046
367,1.062623599208965,17,0.00021973192704900023
367,1.062623599208965,18,0.0008789277081960009
367,1.062623599208965,19,0.00021973192704900023
367,1.062623599208965,20,0.0
367,1.062623599208965,21,0.00021973192704900023
367,1.062623599208965,22,0.0
367,1.062623599208965,23,0.0
367,1.062623599208965,24,0.0
367,1.062623599208965,25,0.0
